"start","end","downloads","package"
2015-07-01,2015-07-31,1270,"tgp"
2015-08-01,2015-08-31,1358,"tgp"
2015-09-01,2015-09-30,1177,"tgp"
2015-10-01,2015-10-31,1120,"tgp"
2015-11-01,2015-11-30,1247,"tgp"
2015-12-01,2015-12-31,1034,"tgp"
2016-01-01,2016-01-31,1071,"tgp"
2016-02-01,2016-02-29,2950,"tgp"
2016-03-01,2016-03-31,1290,"tgp"
2016-04-01,2016-04-30,1028,"tgp"
2016-05-01,2016-05-31,1177,"tgp"
2016-06-01,2016-06-30,1049,"tgp"
2016-07-01,2016-07-31,975,"tgp"
2016-08-01,2016-08-31,1048,"tgp"
2016-09-01,2016-09-30,1164,"tgp"
2016-10-01,2016-10-31,1028,"tgp"
2016-11-01,2016-11-30,1270,"tgp"
2016-12-01,2016-12-31,810,"tgp"
2017-01-01,2017-01-31,1070,"tgp"
2017-02-01,2017-02-28,961,"tgp"
2017-03-01,2017-03-31,1283,"tgp"
2017-04-01,2017-04-30,1249,"tgp"
2017-05-01,2017-05-31,1059,"tgp"
2017-06-01,2017-06-30,955,"tgp"
2017-07-01,2017-07-31,1247,"tgp"
2017-08-01,2017-08-31,857,"tgp"
2017-09-01,2017-09-30,965,"tgp"
2017-10-01,2017-10-31,1091,"tgp"
2017-11-01,2017-11-30,1086,"tgp"
2017-12-01,2017-12-31,744,"tgp"
2018-01-01,2018-01-31,1658,"tgp"
2018-02-01,2018-02-28,943,"tgp"
2018-03-01,2018-03-31,1116,"tgp"
2018-04-01,2018-04-30,1098,"tgp"
2018-05-01,2018-05-31,1216,"tgp"
2018-06-01,2018-06-30,1760,"tgp"
2018-07-01,2018-07-31,1906,"tgp"
2018-08-01,2018-08-31,1832,"tgp"
2018-09-01,2018-09-30,2484,"tgp"
2018-10-01,2018-10-31,3114,"tgp"
2018-11-01,2018-11-30,3432,"tgp"
2018-12-01,2018-12-31,2311,"tgp"
2019-01-01,2019-01-31,2409,"tgp"
2019-02-01,2019-02-28,2602,"tgp"
2019-03-01,2019-03-31,2737,"tgp"
2019-04-01,2019-04-30,3036,"tgp"
2019-05-01,2019-05-31,3737,"tgp"
2019-06-01,2019-06-30,2471,"tgp"
2019-07-01,2019-07-31,3312,"tgp"
2019-08-01,2019-08-31,2909,"tgp"
2019-09-01,2019-09-30,3089,"tgp"
2019-10-01,2019-10-31,3584,"tgp"
2019-11-01,2019-11-30,3578,"tgp"
2019-12-01,2019-12-31,2967,"tgp"
2020-01-01,2020-01-31,4040,"tgp"
2020-02-01,2020-02-29,3891,"tgp"
2020-03-01,2020-03-31,3839,"tgp"
2020-04-01,2020-04-30,4045,"tgp"
2020-05-01,2020-05-07,670,"tgp"
2017-06-01,2017-06-30,404,"tidycensus"
2017-07-01,2017-07-31,580,"tidycensus"
2017-08-01,2017-08-31,741,"tidycensus"
2017-09-01,2017-09-30,706,"tidycensus"
2017-10-01,2017-10-31,973,"tidycensus"
2017-11-01,2017-11-30,913,"tidycensus"
2017-12-01,2017-12-31,604,"tidycensus"
2018-01-01,2018-01-31,1212,"tidycensus"
2018-02-01,2018-02-28,1281,"tidycensus"
2018-03-01,2018-03-31,1312,"tidycensus"
2018-04-01,2018-04-30,1917,"tidycensus"
2018-05-01,2018-05-31,1261,"tidycensus"
2018-06-01,2018-06-30,895,"tidycensus"
2018-07-01,2018-07-31,799,"tidycensus"
2018-08-01,2018-08-31,1927,"tidycensus"
2018-09-01,2018-09-30,1733,"tidycensus"
2018-10-01,2018-10-31,1693,"tidycensus"
2018-11-01,2018-11-30,1908,"tidycensus"
2018-12-01,2018-12-31,1184,"tidycensus"
2019-01-01,2019-01-31,2271,"tidycensus"
2019-02-01,2019-02-28,2468,"tidycensus"
2019-03-01,2019-03-31,2845,"tidycensus"
2019-04-01,2019-04-30,3140,"tidycensus"
2019-05-01,2019-05-31,2904,"tidycensus"
2019-06-01,2019-06-30,2503,"tidycensus"
2019-07-01,2019-07-31,2826,"tidycensus"
2019-08-01,2019-08-31,2093,"tidycensus"
2019-09-01,2019-09-30,2106,"tidycensus"
2019-10-01,2019-10-31,4002,"tidycensus"
2019-11-01,2019-11-30,3004,"tidycensus"
2019-12-01,2019-12-31,2058,"tidycensus"
2020-01-01,2020-01-31,3942,"tidycensus"
2020-02-01,2020-02-29,4716,"tidycensus"
2020-03-01,2020-03-31,3823,"tidycensus"
2020-04-01,2020-04-30,6418,"tidycensus"
2020-05-01,2020-05-07,1004,"tidycensus"
2015-10-01,2015-10-31,262,"tigris"
2015-11-01,2015-11-30,246,"tigris"
2015-12-01,2015-12-31,265,"tigris"
2016-01-01,2016-01-31,398,"tigris"
2016-02-01,2016-02-29,582,"tigris"
2016-03-01,2016-03-31,348,"tigris"
2016-04-01,2016-04-30,393,"tigris"
2016-05-01,2016-05-31,433,"tigris"
2016-06-01,2016-06-30,431,"tigris"
2016-07-01,2016-07-31,657,"tigris"
2016-08-01,2016-08-31,372,"tigris"
2016-09-01,2016-09-30,356,"tigris"
2016-10-01,2016-10-31,741,"tigris"
2016-11-01,2016-11-30,652,"tigris"
2016-12-01,2016-12-31,845,"tigris"
2017-01-01,2017-01-31,941,"tigris"
2017-02-01,2017-02-28,980,"tigris"
2017-03-01,2017-03-31,1086,"tigris"
2017-04-01,2017-04-30,3899,"tigris"
2017-05-01,2017-05-31,4442,"tigris"
2017-06-01,2017-06-30,3339,"tigris"
2017-07-01,2017-07-31,3029,"tigris"
2017-08-01,2017-08-31,2600,"tigris"
2017-09-01,2017-09-30,2453,"tigris"
2017-10-01,2017-10-31,3041,"tigris"
2017-11-01,2017-11-30,3243,"tigris"
2017-12-01,2017-12-31,2189,"tigris"
2018-01-01,2018-01-31,3431,"tigris"
2018-02-01,2018-02-28,3059,"tigris"
2018-03-01,2018-03-31,3297,"tigris"
2018-04-01,2018-04-30,5142,"tigris"
2018-05-01,2018-05-31,3910,"tigris"
2018-06-01,2018-06-30,3025,"tigris"
2018-07-01,2018-07-31,2732,"tigris"
2018-08-01,2018-08-31,3276,"tigris"
2018-09-01,2018-09-30,3722,"tigris"
2018-10-01,2018-10-31,5327,"tigris"
2018-11-01,2018-11-30,4830,"tigris"
2018-12-01,2018-12-31,3281,"tigris"
2019-01-01,2019-01-31,3884,"tigris"
2019-02-01,2019-02-28,4268,"tigris"
2019-03-01,2019-03-31,5383,"tigris"
2019-04-01,2019-04-30,5625,"tigris"
2019-05-01,2019-05-31,5897,"tigris"
2019-06-01,2019-06-30,5792,"tigris"
2019-07-01,2019-07-31,6953,"tigris"
2019-08-01,2019-08-31,6521,"tigris"
2019-09-01,2019-09-30,7116,"tigris"
2019-10-01,2019-10-31,8966,"tigris"
2019-11-01,2019-11-30,8616,"tigris"
2019-12-01,2019-12-31,5905,"tigris"
2020-01-01,2020-01-31,7856,"tigris"
2020-02-01,2020-02-29,15074,"tigris"
2020-03-01,2020-03-31,14984,"tigris"
2020-04-01,2020-04-30,11249,"tigris"
2020-05-01,2020-05-07,1667,"tigris"
2015-01-01,2015-01-31,293,"tmap"
2015-02-01,2015-02-28,236,"tmap"
2015-03-01,2015-03-31,368,"tmap"
2015-04-01,2015-04-30,475,"tmap"
2015-05-01,2015-05-31,426,"tmap"
2015-06-01,2015-06-30,620,"tmap"
2015-07-01,2015-07-31,634,"tmap"
2015-08-01,2015-08-31,737,"tmap"
2015-09-01,2015-09-30,712,"tmap"
2015-10-01,2015-10-31,956,"tmap"
2015-11-01,2015-11-30,1121,"tmap"
2015-12-01,2015-12-31,1619,"tmap"
2016-01-01,2016-01-31,1615,"tmap"
2016-02-01,2016-02-29,1238,"tmap"
2016-03-01,2016-03-31,2119,"tmap"
2016-04-01,2016-04-30,1576,"tmap"
2016-05-01,2016-05-31,1963,"tmap"
2016-06-01,2016-06-30,1902,"tmap"
2016-07-01,2016-07-31,1704,"tmap"
2016-08-01,2016-08-31,1826,"tmap"
2016-09-01,2016-09-30,1929,"tmap"
2016-10-01,2016-10-31,3479,"tmap"
2016-11-01,2016-11-30,4901,"tmap"
2016-12-01,2016-12-31,3047,"tmap"
2017-01-01,2017-01-31,5936,"tmap"
2017-02-01,2017-02-28,3751,"tmap"
2017-03-01,2017-03-31,4116,"tmap"
2017-04-01,2017-04-30,4155,"tmap"
2017-05-01,2017-05-31,5304,"tmap"
2017-06-01,2017-06-30,4171,"tmap"
2017-07-01,2017-07-31,3336,"tmap"
2017-08-01,2017-08-31,3503,"tmap"
2017-09-01,2017-09-30,3597,"tmap"
2017-10-01,2017-10-31,5025,"tmap"
2017-11-01,2017-11-30,9956,"tmap"
2017-12-01,2017-12-31,6174,"tmap"
2018-01-01,2018-01-31,6979,"tmap"
2018-02-01,2018-02-28,7729,"tmap"
2018-03-01,2018-03-31,8190,"tmap"
2018-04-01,2018-04-30,10530,"tmap"
2018-05-01,2018-05-31,8823,"tmap"
2018-06-01,2018-06-30,6391,"tmap"
2018-07-01,2018-07-31,8796,"tmap"
2018-08-01,2018-08-31,8438,"tmap"
2018-09-01,2018-09-30,9403,"tmap"
2018-10-01,2018-10-31,11250,"tmap"
2018-11-01,2018-11-30,11352,"tmap"
2018-12-01,2018-12-31,9155,"tmap"
2019-01-01,2019-01-31,17851,"tmap"
2019-02-01,2019-02-28,15167,"tmap"
2019-03-01,2019-03-31,18644,"tmap"
2019-04-01,2019-04-30,17417,"tmap"
2019-05-01,2019-05-31,18567,"tmap"
2019-06-01,2019-06-30,14966,"tmap"
2019-07-01,2019-07-31,16105,"tmap"
2019-08-01,2019-08-31,16172,"tmap"
2019-09-01,2019-09-30,20546,"tmap"
2019-10-01,2019-10-31,23084,"tmap"
2019-11-01,2019-11-30,20470,"tmap"
2019-12-01,2019-12-31,15556,"tmap"
2020-01-01,2020-01-31,22815,"tmap"
2020-02-01,2020-02-29,24957,"tmap"
2020-03-01,2020-03-31,25977,"tmap"
2020-04-01,2020-04-30,28966,"tmap"
2020-05-01,2020-05-07,4334,"tmap"
2015-01-01,2015-01-31,716,"trip"
2015-02-01,2015-02-28,596,"trip"
2015-03-01,2015-03-31,691,"trip"
2015-04-01,2015-04-30,710,"trip"
2015-05-01,2015-05-31,701,"trip"
2015-06-01,2015-06-30,645,"trip"
2015-07-01,2015-07-31,429,"trip"
2015-08-01,2015-08-31,630,"trip"
2015-09-01,2015-09-30,467,"trip"
2015-10-01,2015-10-31,544,"trip"
2015-11-01,2015-11-30,524,"trip"
2015-12-01,2015-12-31,387,"trip"
2016-01-01,2016-01-31,421,"trip"
2016-02-01,2016-02-29,571,"trip"
2016-03-01,2016-03-31,349,"trip"
2016-04-01,2016-04-30,363,"trip"
2016-05-01,2016-05-31,426,"trip"
2016-06-01,2016-06-30,354,"trip"
2016-07-01,2016-07-31,376,"trip"
2016-08-01,2016-08-31,392,"trip"
2016-09-01,2016-09-30,509,"trip"
2016-10-01,2016-10-31,636,"trip"
2016-11-01,2016-11-30,654,"trip"
2016-12-01,2016-12-31,352,"trip"
2017-01-01,2017-01-31,400,"trip"
2017-02-01,2017-02-28,330,"trip"
2017-03-01,2017-03-31,563,"trip"
2017-04-01,2017-04-30,512,"trip"
2017-05-01,2017-05-31,385,"trip"
2017-06-01,2017-06-30,300,"trip"
2017-07-01,2017-07-31,448,"trip"
2017-08-01,2017-08-31,302,"trip"
2017-09-01,2017-09-30,325,"trip"
2017-10-01,2017-10-31,378,"trip"
2017-11-01,2017-11-30,309,"trip"
2017-12-01,2017-12-31,203,"trip"
2018-01-01,2018-01-31,292,"trip"
2018-02-01,2018-02-28,323,"trip"
2018-03-01,2018-03-31,483,"trip"
2018-04-01,2018-04-30,340,"trip"
2018-05-01,2018-05-31,368,"trip"
2018-06-01,2018-06-30,270,"trip"
2018-07-01,2018-07-31,314,"trip"
2018-08-01,2018-08-31,283,"trip"
2018-09-01,2018-09-30,569,"trip"
2018-10-01,2018-10-31,562,"trip"
2018-11-01,2018-11-30,1068,"trip"
2018-12-01,2018-12-31,477,"trip"
2019-01-01,2019-01-31,573,"trip"
2019-02-01,2019-02-28,543,"trip"
2019-03-01,2019-03-31,697,"trip"
2019-04-01,2019-04-30,1127,"trip"
2019-05-01,2019-05-31,1268,"trip"
2019-06-01,2019-06-30,592,"trip"
2019-07-01,2019-07-31,876,"trip"
2019-08-01,2019-08-31,728,"trip"
2019-09-01,2019-09-30,744,"trip"
2019-10-01,2019-10-31,910,"trip"
2019-11-01,2019-11-30,1221,"trip"
2019-12-01,2019-12-31,865,"trip"
2020-01-01,2020-01-31,1320,"trip"
2020-02-01,2020-02-29,892,"trip"
2020-03-01,2020-03-31,928,"trip"
2020-04-01,2020-04-30,1267,"trip"
2020-05-01,2020-05-07,262,"trip"
2015-01-01,2015-01-31,1531,"tripack"
2015-02-01,2015-02-28,1264,"tripack"
2015-03-01,2015-03-31,1851,"tripack"
2015-04-01,2015-04-30,1883,"tripack"
2015-05-01,2015-05-31,1899,"tripack"
2015-06-01,2015-06-30,1910,"tripack"
2015-07-01,2015-07-31,1326,"tripack"
2015-08-01,2015-08-31,1588,"tripack"
2015-09-01,2015-09-30,2744,"tripack"
2015-10-01,2015-10-31,2355,"tripack"
2015-11-01,2015-11-30,2261,"tripack"
2015-12-01,2015-12-31,1872,"tripack"
2016-01-01,2016-01-31,2020,"tripack"
2016-02-01,2016-02-29,2420,"tripack"
2016-03-01,2016-03-31,2013,"tripack"
2016-04-01,2016-04-30,1741,"tripack"
2016-05-01,2016-05-31,2062,"tripack"
2016-06-01,2016-06-30,2010,"tripack"
2016-07-01,2016-07-31,1751,"tripack"
2016-08-01,2016-08-31,1726,"tripack"
2016-09-01,2016-09-30,2293,"tripack"
2016-10-01,2016-10-31,2505,"tripack"
2016-11-01,2016-11-30,2631,"tripack"
2016-12-01,2016-12-31,3096,"tripack"
2017-01-01,2017-01-31,3698,"tripack"
2017-02-01,2017-02-28,3039,"tripack"
2017-03-01,2017-03-31,3470,"tripack"
2017-04-01,2017-04-30,3277,"tripack"
2017-05-01,2017-05-31,3041,"tripack"
2017-06-01,2017-06-30,2966,"tripack"
2017-07-01,2017-07-31,2849,"tripack"
2017-08-01,2017-08-31,2484,"tripack"
2017-09-01,2017-09-30,3061,"tripack"
2017-10-01,2017-10-31,3301,"tripack"
2017-11-01,2017-11-30,3262,"tripack"
2017-12-01,2017-12-31,2373,"tripack"
2018-01-01,2018-01-31,2867,"tripack"
2018-02-01,2018-02-28,3282,"tripack"
2018-03-01,2018-03-31,4462,"tripack"
2018-04-01,2018-04-30,2935,"tripack"
2018-05-01,2018-05-31,3366,"tripack"
2018-06-01,2018-06-30,3507,"tripack"
2018-07-01,2018-07-31,2814,"tripack"
2018-08-01,2018-08-31,2472,"tripack"
2018-09-01,2018-09-30,3416,"tripack"
2018-10-01,2018-10-31,4007,"tripack"
2018-11-01,2018-11-30,4128,"tripack"
2018-12-01,2018-12-31,3164,"tripack"
2019-01-01,2019-01-31,3445,"tripack"
2019-02-01,2019-02-28,3548,"tripack"
2019-03-01,2019-03-31,4296,"tripack"
2019-04-01,2019-04-30,4241,"tripack"
2019-05-01,2019-05-31,5450,"tripack"
2019-06-01,2019-06-30,4016,"tripack"
2019-07-01,2019-07-31,4547,"tripack"
2019-08-01,2019-08-31,3978,"tripack"
2019-09-01,2019-09-30,4347,"tripack"
2019-10-01,2019-10-31,4989,"tripack"
2019-11-01,2019-11-30,4279,"tripack"
2019-12-01,2019-12-31,4657,"tripack"
2020-01-01,2020-01-31,5014,"tripack"
2020-02-01,2020-02-29,4565,"tripack"
2020-03-01,2020-03-31,7402,"tripack"
2020-04-01,2020-04-30,6046,"tripack"
2020-05-01,2020-05-07,1109,"tripack"
2015-01-01,2015-01-31,612,"tripEstimation"
2015-02-01,2015-02-28,642,"tripEstimation"
2015-03-01,2015-03-31,651,"tripEstimation"
2015-04-01,2015-04-30,633,"tripEstimation"
2015-05-01,2015-05-31,551,"tripEstimation"
2015-06-01,2015-06-30,495,"tripEstimation"
2015-07-01,2015-07-31,355,"tripEstimation"
2015-08-01,2015-08-31,500,"tripEstimation"
2015-09-01,2015-09-30,419,"tripEstimation"
2015-10-01,2015-10-31,486,"tripEstimation"
2015-11-01,2015-11-30,465,"tripEstimation"
2015-12-01,2015-12-31,354,"tripEstimation"
2016-01-01,2016-01-31,406,"tripEstimation"
2016-02-01,2016-02-29,692,"tripEstimation"
2016-03-01,2016-03-31,394,"tripEstimation"
2016-04-01,2016-04-30,298,"tripEstimation"
2016-05-01,2016-05-31,344,"tripEstimation"
2016-06-01,2016-06-30,325,"tripEstimation"
2016-07-01,2016-07-31,316,"tripEstimation"
2016-08-01,2016-08-31,298,"tripEstimation"
2016-09-01,2016-09-30,390,"tripEstimation"
2016-10-01,2016-10-31,311,"tripEstimation"
2016-11-01,2016-11-30,368,"tripEstimation"
2016-12-01,2016-12-31,249,"tripEstimation"
2017-01-01,2017-01-31,354,"tripEstimation"
2017-02-01,2017-02-28,304,"tripEstimation"
2017-03-01,2017-03-31,289,"tripEstimation"
2017-04-01,2017-04-30,411,"tripEstimation"
2017-05-01,2017-05-31,309,"tripEstimation"
2017-06-01,2017-06-30,271,"tripEstimation"
2017-07-01,2017-07-31,339,"tripEstimation"
2017-08-01,2017-08-31,225,"tripEstimation"
2017-09-01,2017-09-30,269,"tripEstimation"
2017-10-01,2017-10-31,269,"tripEstimation"
2017-11-01,2017-11-30,253,"tripEstimation"
2017-12-01,2017-12-31,141,"tripEstimation"
2018-01-01,2018-01-31,261,"tripEstimation"
2018-02-01,2018-02-28,231,"tripEstimation"
2018-03-01,2018-03-31,195,"tripEstimation"
2018-04-01,2018-04-30,272,"tripEstimation"
2018-05-01,2018-05-31,282,"tripEstimation"
2018-06-01,2018-06-30,173,"tripEstimation"
2018-07-01,2018-07-31,238,"tripEstimation"
2018-08-01,2018-08-31,219,"tripEstimation"
2018-09-01,2018-09-30,470,"tripEstimation"
2018-10-01,2018-10-31,436,"tripEstimation"
2018-11-01,2018-11-30,406,"tripEstimation"
2018-12-01,2018-12-31,361,"tripEstimation"
2019-01-01,2019-01-31,484,"tripEstimation"
2019-02-01,2019-02-28,437,"tripEstimation"
2019-03-01,2019-03-31,517,"tripEstimation"
2019-04-01,2019-04-30,522,"tripEstimation"
2019-05-01,2019-05-31,970,"tripEstimation"
2019-06-01,2019-06-30,429,"tripEstimation"
2019-07-01,2019-07-31,710,"tripEstimation"
2019-08-01,2019-08-31,517,"tripEstimation"
2019-09-01,2019-09-30,584,"tripEstimation"
2019-10-01,2019-10-31,652,"tripEstimation"
2019-11-01,2019-11-30,517,"tripEstimation"
2019-12-01,2019-12-31,790,"tripEstimation"
2020-01-01,2020-01-31,1133,"tripEstimation"
2020-02-01,2020-02-29,720,"tripEstimation"
2020-03-01,2020-03-31,648,"tripEstimation"
2020-04-01,2020-04-30,798,"tripEstimation"
2020-05-01,2020-05-07,176,"tripEstimation"
2015-01-01,2015-01-31,525,"UScensus2000cdp"
2015-02-01,2015-02-28,428,"UScensus2000cdp"
2015-03-01,2015-03-31,497,"UScensus2000cdp"
2015-04-01,2015-04-30,623,"UScensus2000cdp"
2015-05-01,2015-05-31,482,"UScensus2000cdp"
2015-06-01,2015-06-30,414,"UScensus2000cdp"
2015-07-01,2015-07-31,330,"UScensus2000cdp"
2015-08-01,2015-08-31,373,"UScensus2000cdp"
2015-09-01,2015-09-30,357,"UScensus2000cdp"
2015-10-01,2015-10-31,404,"UScensus2000cdp"
2015-11-01,2015-11-30,347,"UScensus2000cdp"
2015-12-01,2015-12-31,306,"UScensus2000cdp"
2016-01-01,2016-01-31,354,"UScensus2000cdp"
2016-02-01,2016-02-29,362,"UScensus2000cdp"
2016-03-01,2016-03-31,268,"UScensus2000cdp"
2016-04-01,2016-04-30,253,"UScensus2000cdp"
2016-05-01,2016-05-31,277,"UScensus2000cdp"
2016-06-01,2016-06-30,270,"UScensus2000cdp"
2016-07-01,2016-07-31,276,"UScensus2000cdp"
2016-08-01,2016-08-31,243,"UScensus2000cdp"
2016-09-01,2016-09-30,306,"UScensus2000cdp"
2016-10-01,2016-10-31,276,"UScensus2000cdp"
2016-11-01,2016-11-30,313,"UScensus2000cdp"
2016-12-01,2016-12-31,217,"UScensus2000cdp"
2017-01-01,2017-01-31,250,"UScensus2000cdp"
2017-02-01,2017-02-28,203,"UScensus2000cdp"
2017-03-01,2017-03-31,248,"UScensus2000cdp"
2017-04-01,2017-04-30,402,"UScensus2000cdp"
2017-05-01,2017-05-31,260,"UScensus2000cdp"
2017-06-01,2017-06-30,207,"UScensus2000cdp"
2017-07-01,2017-07-31,286,"UScensus2000cdp"
2017-08-01,2017-08-31,218,"UScensus2000cdp"
2017-09-01,2017-09-30,250,"UScensus2000cdp"
2017-10-01,2017-10-31,273,"UScensus2000cdp"
2017-11-01,2017-11-30,234,"UScensus2000cdp"
2017-12-01,2017-12-31,130,"UScensus2000cdp"
2018-01-01,2018-01-31,255,"UScensus2000cdp"
2018-02-01,2018-02-28,228,"UScensus2000cdp"
2018-03-01,2018-03-31,209,"UScensus2000cdp"
2018-04-01,2018-04-30,268,"UScensus2000cdp"
2018-05-01,2018-05-31,256,"UScensus2000cdp"
2018-06-01,2018-06-30,171,"UScensus2000cdp"
2018-07-01,2018-07-31,226,"UScensus2000cdp"
2018-08-01,2018-08-31,183,"UScensus2000cdp"
2018-09-01,2018-09-30,375,"UScensus2000cdp"
2018-10-01,2018-10-31,334,"UScensus2000cdp"
2018-11-01,2018-11-30,325,"UScensus2000cdp"
2018-12-01,2018-12-31,258,"UScensus2000cdp"
2019-01-01,2019-01-31,386,"UScensus2000cdp"
2019-02-01,2019-02-28,380,"UScensus2000cdp"
2019-03-01,2019-03-31,392,"UScensus2000cdp"
2019-04-01,2019-04-30,455,"UScensus2000cdp"
2019-05-01,2019-05-31,800,"UScensus2000cdp"
2019-06-01,2019-06-30,341,"UScensus2000cdp"
2019-07-01,2019-07-31,564,"UScensus2000cdp"
2019-08-01,2019-08-31,400,"UScensus2000cdp"
2019-09-01,2019-09-30,337,"UScensus2000cdp"
2019-10-01,2019-10-31,262,"UScensus2000cdp"
2019-11-01,2019-11-30,310,"UScensus2000cdp"
2019-12-01,2019-12-31,478,"UScensus2000cdp"
2020-01-01,2020-01-31,994,"UScensus2000cdp"
2020-02-01,2020-02-29,556,"UScensus2000cdp"
2020-03-01,2020-03-31,557,"UScensus2000cdp"
2020-04-01,2020-04-30,703,"UScensus2000cdp"
2020-05-01,2020-05-07,135,"UScensus2000cdp"
2015-01-01,2015-01-31,526,"UScensus2000tract"
2015-02-01,2015-02-28,435,"UScensus2000tract"
2015-03-01,2015-03-31,502,"UScensus2000tract"
2015-04-01,2015-04-30,665,"UScensus2000tract"
2015-05-01,2015-05-31,480,"UScensus2000tract"
2015-06-01,2015-06-30,413,"UScensus2000tract"
2015-07-01,2015-07-31,336,"UScensus2000tract"
2015-08-01,2015-08-31,377,"UScensus2000tract"
2015-09-01,2015-09-30,364,"UScensus2000tract"
2015-10-01,2015-10-31,424,"UScensus2000tract"
2015-11-01,2015-11-30,355,"UScensus2000tract"
2015-12-01,2015-12-31,312,"UScensus2000tract"
2016-01-01,2016-01-31,358,"UScensus2000tract"
2016-02-01,2016-02-29,377,"UScensus2000tract"
2016-03-01,2016-03-31,300,"UScensus2000tract"
2016-04-01,2016-04-30,278,"UScensus2000tract"
2016-05-01,2016-05-31,286,"UScensus2000tract"
2016-06-01,2016-06-30,276,"UScensus2000tract"
2016-07-01,2016-07-31,284,"UScensus2000tract"
2016-08-01,2016-08-31,253,"UScensus2000tract"
2016-09-01,2016-09-30,320,"UScensus2000tract"
2016-10-01,2016-10-31,271,"UScensus2000tract"
2016-11-01,2016-11-30,331,"UScensus2000tract"
2016-12-01,2016-12-31,210,"UScensus2000tract"
2017-01-01,2017-01-31,258,"UScensus2000tract"
2017-02-01,2017-02-28,215,"UScensus2000tract"
2017-03-01,2017-03-31,263,"UScensus2000tract"
2017-04-01,2017-04-30,433,"UScensus2000tract"
2017-05-01,2017-05-31,280,"UScensus2000tract"
2017-06-01,2017-06-30,287,"UScensus2000tract"
2017-07-01,2017-07-31,341,"UScensus2000tract"
2017-08-01,2017-08-31,232,"UScensus2000tract"
2017-09-01,2017-09-30,296,"UScensus2000tract"
2017-10-01,2017-10-31,327,"UScensus2000tract"
2017-11-01,2017-11-30,302,"UScensus2000tract"
2017-12-01,2017-12-31,162,"UScensus2000tract"
2018-01-01,2018-01-31,269,"UScensus2000tract"
2018-02-01,2018-02-28,252,"UScensus2000tract"
2018-03-01,2018-03-31,261,"UScensus2000tract"
2018-04-01,2018-04-30,330,"UScensus2000tract"
2018-05-01,2018-05-31,276,"UScensus2000tract"
2018-06-01,2018-06-30,232,"UScensus2000tract"
2018-07-01,2018-07-31,254,"UScensus2000tract"
2018-08-01,2018-08-31,198,"UScensus2000tract"
2018-09-01,2018-09-30,447,"UScensus2000tract"
2018-10-01,2018-10-31,364,"UScensus2000tract"
2018-11-01,2018-11-30,340,"UScensus2000tract"
2018-12-01,2018-12-31,275,"UScensus2000tract"
2019-01-01,2019-01-31,439,"UScensus2000tract"
2019-02-01,2019-02-28,359,"UScensus2000tract"
2019-03-01,2019-03-31,421,"UScensus2000tract"
2019-04-01,2019-04-30,490,"UScensus2000tract"
2019-05-01,2019-05-31,832,"UScensus2000tract"
2019-06-01,2019-06-30,375,"UScensus2000tract"
2019-07-01,2019-07-31,600,"UScensus2000tract"
2019-08-01,2019-08-31,433,"UScensus2000tract"
2019-09-01,2019-09-30,390,"UScensus2000tract"
2019-10-01,2019-10-31,283,"UScensus2000tract"
2019-11-01,2019-11-30,345,"UScensus2000tract"
2019-12-01,2019-12-31,504,"UScensus2000tract"
2020-01-01,2020-01-31,1065,"UScensus2000tract"
2020-02-01,2020-02-29,586,"UScensus2000tract"
2020-03-01,2020-03-31,584,"UScensus2000tract"
2020-04-01,2020-04-30,692,"UScensus2000tract"
2020-05-01,2020-05-07,127,"UScensus2000tract"
2015-01-01,2015-01-31,547,"vardiag"
2015-02-01,2015-02-28,427,"vardiag"
2015-03-01,2015-03-31,507,"vardiag"
2015-04-01,2015-04-30,612,"vardiag"
2015-05-01,2015-05-31,471,"vardiag"
2015-06-01,2015-06-30,434,"vardiag"
2015-07-01,2015-07-31,496,"vardiag"
2015-08-01,2015-08-31,493,"vardiag"
2015-09-01,2015-09-30,445,"vardiag"
2015-10-01,2015-10-31,496,"vardiag"
2015-11-01,2015-11-30,450,"vardiag"
2015-12-01,2015-12-31,347,"vardiag"
2016-01-01,2016-01-31,397,"vardiag"
2016-02-01,2016-02-29,381,"vardiag"
2016-03-01,2016-03-31,301,"vardiag"
2016-04-01,2016-04-30,232,"vardiag"
2016-05-01,2016-05-31,284,"vardiag"
2016-06-01,2016-06-30,269,"vardiag"
2016-07-01,2016-07-31,280,"vardiag"
2016-08-01,2016-08-31,241,"vardiag"
2016-09-01,2016-09-30,307,"vardiag"
2016-10-01,2016-10-31,257,"vardiag"
2016-11-01,2016-11-30,313,"vardiag"
2016-12-01,2016-12-31,195,"vardiag"
2017-01-01,2017-01-31,281,"vardiag"
2017-02-01,2017-02-28,201,"vardiag"
2017-03-01,2017-03-31,237,"vardiag"
2017-04-01,2017-04-30,383,"vardiag"
2017-05-01,2017-05-31,259,"vardiag"
2017-06-01,2017-06-30,225,"vardiag"
2017-07-01,2017-07-31,300,"vardiag"
2017-08-01,2017-08-31,212,"vardiag"
2017-09-01,2017-09-30,253,"vardiag"
2017-10-01,2017-10-31,255,"vardiag"
2017-11-01,2017-11-30,213,"vardiag"
2017-12-01,2017-12-31,125,"vardiag"
2018-01-01,2018-01-31,235,"vardiag"
2018-02-01,2018-02-28,238,"vardiag"
2018-03-01,2018-03-31,174,"vardiag"
2018-04-01,2018-04-30,250,"vardiag"
